status	category	path
M	reviewed_union	NumStability/Source/Higham/Chapter19/Sensitivity/Closure.lean
M	aggregate_followup	NumStability/Source/Higham/Chapter19/StoredLoop.lean
M	reviewed_union	NumStability/Source/Higham/Chapter19/StoredLoop/AllPivots.lean
M	reviewed_union	NumStability/Source/Higham/Chapter19/StoredLoop/StrongModel.lean
M	reviewed_union	NumStability/Source/Higham/Chapter19/Theorem06/CoxHigham.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem03/QRSolve.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/ActualBackSub.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/ActualClosure.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/ActualRhs.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/ActualTrace.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/Contract.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/Elimination.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/QdR.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/RowPolicy.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem07/SourceTrace.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section01/Cauchy/Cauchy.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section01/HilbertConditioning/Cauchy.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section01/HilbertConditioning/HilbertCondition.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/Ginibre.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreAbsoluteDetRecurrence.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreCharacteristicProduct.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreCorollary31Factor.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreDeterminantMoment.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreExpectationGlue.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreFiniteFormula.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreGaussianBridge.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreRecurrence.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreSignedExpectation.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibreIncidence.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibrePlaneIncidence.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibreSignedIncidenceAlgebra.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibreTruncatedIncidence.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreAtlas.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreComplexPairs.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreDimensionTwo.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreOrthogonalFiber.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibrePlaneChart.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibrePlaneSylvester.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/GinibreJointDensity.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/GinibreMeasure.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/GinibreTraceDensity.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/Probability.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/RootMeasurability/GinibreMultiplicity.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/RootMeasurability/GinibreRoots.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreParity.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedConclusion.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedGaussian.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedIncidence.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedKernel.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedRank.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedRankTransfer.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedScalar.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section03/RandomSVD/RandsvdNorm.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section03/Theorem01/StewartHaar/GaussianQRHaar.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section03/Theorem01/StewartHaar/Stewart.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section03/Theorem01/StewartHaar/StewartRawFiber.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section04/Pascal/PascalCondition.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section04/Pascal/PascalOscillation.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section04/Pascal/PascalSpectral.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section04/ReciprocalSpectrumSPD/ReciprocalSPD.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section05/TridiagonalToeplitz/ToeplitzCondition.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section05/TridiagonalToeplitz/ToeplitzGeneral.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section06/Companion/Companion.lean
M	reviewed_union	NumStability/Source/Higham/Chapter28/Section06/Companion/CompanionSpectral.lean
M	reviewed_union	NumStabilityTest.lean
M	integration_documentation	README.md
M	bounded_compatibility_followup	docs/architecture/COMPATIBILITY.md
M	reviewed_union	docs/architecture/layout-exceptions.json
M	integration_documentation	docs/architecture/phases/2026-08-repository-reorganization-completion/README.md
M	delivery_control	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0001.json
M	delivery_control	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0002.json
M	delivery_control	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0003.json
M	delivery_control	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0004.json
M	milestone_dag_refresh	docs/architecture/phases/2026-08-repository-reorganization-completion/reviews/milestone-dag.tsv
M	integration_documentation	docs/architecture/phases/README.md
M	reviewed_union	docs/architecture/tiers.json
M	integration_documentation	tools/architecture/README.md
M	validator_followup	tools/architecture/check_compatibility.py
M	validator_followup	tools/architecture/check_completion_phase.py
