status	category	path
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11BunchSharpGrowthBridge.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11BunchTraceHadamard.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11Chapter9ActualExecutorBridge.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11Chapter9BridgeClosure.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11RookExactTrace.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11RookExecutorAdapter.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11RookRoundedGap.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11RookSourceClosure.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11SkewActualSelector.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11SkewExactTrace.lean
M	reviewed_union	NumStability/Algorithms/Cholesky/Higham11SkewSourceCorrection.lean
M	reviewed_union	NumStability/Algorithms/HighamChapter9Theorem914Actual.lean
M	reviewed_union	NumStability/Algorithms/HighamChapter9Theorem914DiagDominant.lean
M	reviewed_union	NumStability/Algorithms/HighamChapter9Theorem914Primitive.lean
M	reviewed_union	NumStability/Algorithms/LeastSquares/Higham20ZeroDeltaB.lean
M	aggregate_followup	NumStability/Algorithms/LinearSystems.lean
M	reviewed_integration_amendment	NumStability/Algorithms/LinearSystems/LeastSquares/Equality/GQR.lean
M	reviewed_integration_amendment	NumStability/Algorithms/LinearSystems/Underdetermined/MinimumNorm/Solvers/Executor/Core.lean
M	reviewed_integration_amendment	NumStability/Algorithms/LinearSystems/Underdetermined/Perturbation/Bounds/Core.lean
M	reviewed_integration_amendment	NumStability/Algorithms/LinearSystems/Underdetermined/QR/Givens/Rounded/Core.lean
M	reviewed_integration_amendment	NumStability/Algorithms/LinearSystems/Underdetermined/QR/ModifiedGramSchmidt/Rounded/Core.lean
M	reviewed_integration_amendment	NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/EndToEnd/Core.lean
M	reviewed_union	NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/QRTransfer/EnvelopeTransfer.lean
M	reviewed_integration_amendment	NumStability/Algorithms/Sylvester.lean
M	reviewed_integration_amendment	NumStability/Analysis.lean
M	reviewed_integration_amendment	NumStability/Analysis/Perturbation/LeastSquares/Conditioning.lean
M	reviewed_integration_amendment	NumStability/Analysis/Perturbation/LeastSquares/Equality/Perturbation.lean
M	reviewed_union	NumStability/Source/Higham/Chapter09.lean
M	reviewed_union	NumStability/Source/Higham/Chapter11.lean
M	reviewed_union	NumStability/Source/Higham/Chapter11/BunchTridiagonalActualSolve.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter14/Section05/RectangularIteration.lean
M	aggregate_followup	NumStability/Source/Higham/Chapter16.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter16/Foundations/Core.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter16/QuasiRounded/Solve.lean
M	reviewed_union	NumStability/Source/Higham/Chapter16/Section02/BartelsStewart/Equation09/Assembly.lean
M	reviewed_union	NumStability/Source/Higham/Chapter16/Section02/BartelsStewart/Equations04To08/Spectrum.lean
M	aggregate_followup	NumStability/Source/Higham/Chapter16/Section03.lean
M	reviewed_union	NumStability/Source/Higham/Chapter16/Section03/PerturbationAndConditioning/SigmaMinCorollaries/SylvesterPerturbation.lean
M	reviewed_union	NumStability/Source/Higham/Chapter16/Section03/PerturbationAndConditioning/SigmaMinCorollaries/Vectorized.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter16/VecNorm/Results.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Examples/Condition.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Examples/GeneralRank.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Lemma11/Core/Results.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Lemma12.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Problem03.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Prose/MoorePenrose.lean
M	reviewed_union	NumStability/Source/Higham/Chapter20/Theorem03/ZeroDeltaB.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Theorem08/Core/Results.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter20/Theorem08/LSE.lean
M	aggregate_followup	NumStability/Source/Higham/Chapter21.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter21/Equation09/Results/Core.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Equation10/Closure.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Equation11/ActualOutput.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Equation11/Closure.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter21/Equation11/Results/Core.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/RowScalingInvariance.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem03/Attainment.lean
M	aggregate_followup	NumStability/Source/Higham/Chapter21/Theorem04.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/GivensQMethod/Closure.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/ModifiedGramSchmidtQMethod/RoundedReplay.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/RowwiseBackwardError.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/ActualOutput.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/Closure.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/EnvelopeTransfer.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/Uniform.lean
M	reviewed_union	NumStability/Source/Higham/Chapter21/Theorem04/SourceClosure/SourceClosure.lean
M	reviewed_integration_amendment	NumStability/Source/Higham/Chapter21/Theorem04/SourceClosure/Supplement/Core.lean
M	aggregate_followup	NumStability/Source/Higham/CrossChapter.lean
M	reviewed_union	NumStabilityTest.lean
M	bounded_test_followup	NumStabilityTest/Import/Algorithms.lean
M	integration_documentation	README.md
M	reviewed_integration_amendment	docs/architecture/COMPATIBILITY.md
M	integration_documentation	docs/architecture/MIGRATION.md
M	reviewed_union	docs/architecture/layout-exceptions.json
M	integration_documentation	docs/architecture/phases/2026-08-repository-reorganization-completion/README.md
M	milestone_dag_refresh	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0001.json
M	milestone_dag_refresh	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0002.json
M	delivery_control	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0006.json
M	delivery_control	docs/architecture/phases/2026-08-repository-reorganization-completion/branches/B0007.json
A	integration_amendment_artifact	docs/architecture/phases/2026-08-repository-reorganization-completion/requests/R0008-approval.md
A	integration_amendment_artifact	docs/architecture/phases/2026-08-repository-reorganization-completion/requests/R0008-postimages.tsv
A	integration_amendment_artifact	docs/architecture/phases/2026-08-repository-reorganization-completion/requests/R0008-review.md
A	integration_amendment_artifact	docs/architecture/phases/2026-08-repository-reorganization-completion/requests/R0008.json
A	integration_amendment_artifact	docs/architecture/phases/2026-08-repository-reorganization-completion/requests/R0008.patch
M	milestone_dag_refresh	docs/architecture/phases/2026-08-repository-reorganization-completion/reviews/milestone-dag.tsv
M	integration_documentation	docs/architecture/phases/README.md
M	reviewed_union	docs/architecture/tiers.json
M	validator_followup	tools/architecture/check_completion_phase.py
M	validator_followup	tools/architecture/check_phase.py
