path	preimage_blob_oid	preimage_sha256	postimage_sha256
NumStability/Analysis/LinearOperators/MatrixPowers/Spijker/FiniteDimensionalPowerBounds.lean	-	-	AA6208B1EBCCE0B089BF40E0288957C71C739AB08F31DA5BF763F77D2E6153E6
NumStability/Analysis/LinearOperators/MatrixPowers/Spijker/PlanarArcLength.lean	-	-	DC8DEEB6A23596B2E5B171D8586B540E64B1836ABDFEB5229F28FD156BB89AE8
NumStability/Analysis/LinearOperators/MatrixPowers/Spijker/PlanarCrossingBounds.lean	-	-	FC1F5AF32AF4517DEEDDED38AF9439BC3C44E664FA110B0193838BF627E88730
NumStability/Analysis/LinearOperators/MatrixPowers/Spijker/Rational.lean	8347dc8317200b2a42915f931c4a35f0f7aa1115	200BD2EE33864ED7266997651A93E89C46042A016B6FF98FAC3BD3C2448E3376	EB43B722967C7A5700195797831E1721FAFFB17D0FA5672D87A14CCE30C0B0FB
NumStability/Analysis/LinearOperators/MatrixPowers/Spijker/ResolventCoefficients.lean	-	-	FB59053E9E9F60AAD5F95BA6BAD9079E17F650B96D3E42E82D50186327E68EF4
NumStability/Analysis/LinearOperators/NumericalRadius/Berger/All.lean	422b3aa99eaa187e9d6accbd5b5510da0c8f0260	8D7FD75ED9111E1FD7366336F6251A2A2476BF3A00A3A8C9AEDC27F21E56A92F	7A5C4102604739745102AADF376F0063A0CB58A1440D7AA1F0366E5098F77161
NumStability/Analysis/LinearOperators/NumericalRadius/Berger/GeneralPowerInequality.lean	-	-	59C910B2B6BBBD13B59F15BF855F6F6E5004E065B3C361D7F20E9361159E0EDF
NumStability/Analysis/LinearOperators/Schur/All.lean	1bb55795afd7f3bb79e36658186f8cc7d64190e4	EDA04477CDF549A748D01F7603D5F16159C6253019E84F9891E283A44E7332CF	BFCE833312418A2FC8109F3EA21E377E4240B477F93ABDCFE9DAEBD5F516E045
NumStability/Analysis/LinearOperators/Schur/Complex/NormalTriangular.lean	-	-	D5FA8D0EA7DC148E4F87F9FF56620F8404D20E1258D525173BA3979294B66D62
NumStability/Analysis/MatrixInequalities/LiebTrace/Concavity.lean	a78028f30091188511cf16ffce05eed75eaf2530	0CCDD133B1EAE4C91BA072CE079FBE9B9C5945A5E3C370FE6C06732DA6466D30	A1A369A7D1C1A546F7C66E6A45800D7715EE9535B090EF7DF83DD51682716BF8
NumStability/Analysis/TestMatrices/Companion/Companion.lean	ad09cec79b97318ef08ca057891f4f6e7e588582	A3F49A5B647BB16CD608C969051811466BEA5DA8BE2EBDB5DF64D2934746FF84	E2B024C2230410470D05799066F0FF636018791DD862A96FB06939762D768C04
NumStability/Analysis/TestMatrices/Companion/CompanionSpectral.lean	5d688fd7c398f496c793f36a94b773046b163440	8652539A52D189D6887A24A3895F7AC056B7B6730F5870AE5760CA49ACE057F7	73ACAEDD766D1798283D3FC406EA2B58ACEAACC74A3D2C3B7653F1C7558B4D8D
NumStability/Source/DrineasMahoney/RandNLA2016/Algorithm01/ElementwiseSampling/TraceMGF.lean	799f97dc26122775da29c7a3e4d8259dc34c9161	536291C210A64E57CABD8EBDEDA6B6F39585484954A44749E261434C7885C27B	86BE23073C8E443857DB41BB2F7D3CD2A4D21742476C47B24D9A7BBE24D6AB32
NumStability/Source/DrineasMahoney/RandNLA2016/Equation02/SpectralApproximation/ElementwiseSpectral.lean	26c46a8acbd771866c81db7b432462b68e7f6581	E078FFEB02F64B0B3006250E490CB310590F60FE9E6F0B654C256599F27541C9	C572C6A05AFBB789D1E1741458358F3564476BA19991CCAACAEACA9A6B887224
NumStability/Source/DrineasMahoney/RandNLA2016/Equation07/SubspaceEmbedding/LeverageTraceMGF.lean	dc45882aee8eaba78b6177e4e34be6f9bf990bbb	19554692855F4010EF49F0C1B7D8DC17407F19E198F7F28FEFFD6C2CDCE18E0C	54D70FAD4AEAF5EBF43BFEF27F534D201EA70F486739F87A65AA297DC134FEE8
NumStability/Source/DrineasMahoney/RandNLA2016/Equation07/SubspaceEmbedding/RowNormTraceMGF.lean	40b8cc76d011b67238cb8651ea200544dbe581eb	3A275AD78E60E7583212C1E812DCF852F140440930BF6F1A3CF5FEB1CDD50F55	8D2E41F0D2032D18F816B1780127234F1C0576FB748A741C9A584537A24EDD88
NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/All.lean	43ade32ec976f9143dbac9779e49f0dc7a41ff04	C52FAAF05E664A79A66AB26FE75CA666E1E4EF5FD1D6A1A862A2197E5D08DB22	886264C62E7CB9F1DD8C421EC06AAAF2068F7084BA1B0860F11350B4A8B4FE60
NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/SpijkerKreiss.lean	4fcf58c8a14503a8d4c8cbba5dfc7e83ed54dd99	51DB96C53EBA8B14156906D959B902E95FF7DD3042B760C2391BEF80B63062C9	7FCDE42BFF1BDC88CD0D142BEDF43AF9A7E58CC29C69BA8787DD99FC41207CB3
NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/SpijkerKreissUnconditional.lean	-	-	42C72AE3243FCB9AFBC5710D581F9B008551A0B3CF4DD09313210180DD4F52E6
NumStability/Source/Higham/Chapter28/Section06/Companion/Companion.lean	2cf1f01d1c7674b2b7603609680195e789a87392	61ECE791380B2FFEA777A09518EC437214266143C28AFD50C91563EFE136CDEE	66BD235571AB04C7097DA79B83BA7E2BE3D0D162B48E686CA216D0BAAE9A266B
NumStability/Source/Higham/Chapter28/Section06/Companion/CompanionSpectral.lean	eb1341c4e731de5b12d6a03fe2f7067d67b7985b	D1FCB5D2B518E97D42F9335E59B2D71029CB5ACDDB9D31A3C253EC5BFFC79380	8441DB8966B9503D658962DB26B4B66C98154EE44B05FB01D6C09520E89065A8
NumStabilityTest.lean	21ae3b5076f546bf342379a2f6fc0bff1a479e61	70567C5CD2EE0F031BB5C662E70C7EE14EA8449080F06760D07560CBFE92689D	F113D291F8A0E47988EB7D9154CCF5FE4FD652B0786BDD0A31956AD3B75CDB41
docs/architecture/COMPATIBILITY.md	1038bbc8a34316852fe0796ef0d947f09931e41d	BF5FF1F777EF7C516BD85BB624A8A49E2E61EE5E28162B1E67ED1047D7252CD4	FB8C43F1FB8AB3974B0DF4AB1A646A440BCCDBB519D59E2B01773EFDA5B37D67
docs/architecture/layout-exceptions.json	d4d919b4256ec8d8ea96a0e1fa55ebf979dbf256	D5A48A2BA201408C99798D5510B82B5138958B6CA3F3A7EC84F5FF04AB8DED0A	550C22CDB702B89311B3F6D463AAFE4AEFD73AC852C80B6086EB483F107D3508
docs/architecture/tiers.json	30b89378516465f0ce97df6db31fb0b192976cfa	6009A666CC9E4BA3266CC20568D97A535F4B994C074207CA8581E8983F3FEF1E	EB947A95C1AB6C6D8EE3784759EB41EDAC48752C97DA9A288C93F14D9C7F71A7
