path	preimage_blob_oid	preimage_sha256	postimage_sha256
NumStability/Algorithms/LinearSystems/Underdetermined/RankStability/FullRowRank/UnderdeterminedSolve.lean	375f234e06f0d6728d750090f6d2dcfbee4fc5ae	408E0AC3EC7D0F0CB6516EAADE436793C1F88BAF1E7920AC8350F1C8D21306BE	B92E2A25DE1E5243A47296D0BA0E7A9E3065E10773275AE687F2B8ECCD461DB9
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/ForwardError/ActualOutput.lean	4fa57aeb9a4f61817f9f8c3ce4e4abff390ae91c	D07742319F40E34C3D29257709424D8CC43592B6160787F89BBF94DA4BC23C35	5321F8CEA9425550B2506541F91F2E0687F6E7114CA9165BD597C73F5F9B3F48
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/ForwardError/Forward.lean	597b5d2278ec32226f42d8eadcd8fb460a9f5ccf	E39EC17F5D3211BD5817174EA96BB53D4CB561F3FBCE4378530D21FC7A305B1B	16F54E2C15E8CA91B3190040A0D563A984C79F7E3AE122D77E6CE1B6D811FA0C
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/ForwardError/RemainderBounds.lean	f3d3aa335fd8c4e7b149ec0e79b9f95cb7b1124a	53C5BAAE30BDED4EA40716BD28963E0CC1356989FEE39A2D17E3844BB54BCEF6	032628992C6A10E9B8B6FCF76A8DF396D89BBE9F2F0CE4D8C4C0E2B5623CC403
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/ForwardError/UnderdeterminedSolve.lean	6740e1b6c578d806d8895c55f0e87b56b2d4f334	361460DF863A48D9185FF978DA519701F0986B7B3BBC52BD8EB0A826C7BBC0F6	66B605C5CC37451EF6C8E1558FB9A59F077AC28F65571709874135E2E2CE10ED
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/HouseholderClosure/Closure.lean	efe5eb76fe1da848eeb63a561ec3edfad3775e89	5A29850C0788DEA2677666AE055BF7C2FA9FD7B700814F82509A1CA76089BF58	524670C8C939AE19CBA7B9AF9595B9BE91D8FF2C72C59FC4F2527EA03E7BF599
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/HouseholderClosure/Uniform.lean	b2d57f19547ff7d850ede09e5b6b3ee36c0555b5	2836109C0C519ABFC75C3861641E3FAA189A7C0DA70297553331264C8BE821C7	59D4F95A18737F2B390519A6BC615CB940CAF56E979C46D5E459C1F84CAE34BD
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/QRTransfer/EnvelopeTransfer.lean	bd1af6778abccaae469c8bbb2a96c54b21f5ddbb	C8F695D0BF5EBD4AE19B23BF3CD1AEE6D465890BBFD7239DE42AC87EF1314281	BC9F996ABE5CBE0473D39CC0593DFCB400A6D154795BE3F2932CA41CFE25D927
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/QRTransfer/QRMajorant.lean	57cf68bd57f22790798d4cc0cd983e3e56909634	C08F38E938EC025DB47030705EC288E4D780F2828A8F13335F55DADC80CAE059	7E073BE4BD4233FBD4A7FF84ABD5680A5E3A8A6DAA0CE9CC9EBAF0F6925987C3
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/QRTransfer/Signed.lean	7d6ea415fe08a1f02a324e7f4321994356e67f44	1D1CB1B71EA658531964D0930A0BF3CAC54AC33BEFC48ACF7F5D0A9862A190F9	575141850977C19A2CF24CC42EA9D98E1618B9C8347AFE3C30CBDB5A1B63A1E7
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/TriangularSolves/EnvelopeTransfer.lean	24eaffdaa12ff9f11d81a956a7a4840aed5b9e06	6DE7A72F977A61A96AA014667731DD3A2D0A0142118ABF6C8FEBD4318BAB201F	37391E4F4482C9F182BF291BF15A0834E094E72C6D9877109EC360765B377214
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/TriangularSolves/UnderdeterminedSolve.lean	adcf0275f7cc8d4d447c9b6ef0c05b8199026e35	B7F6BBC115380786EC99EC386CBB2979CFF7E73FAFDC46E240C6F81A9126A993	E3807793B5BCBD6F39B084F7388E30C17798AA2C5A1A01BE7203CC6C44EC40B8
NumStability/Algorithms/RandNLA/LowRankApprox.lean	06943fc67e971e3867f5bbb4636aa61303df5214	04FEB9771D7ED09649F5373D22F75978DE89439B4F7D6F32107D1BC2104337C2	B5D651039F45A18FC65159AC75293B4D91B6F5D9DC27E61EF8B97146CEB70022
NumStability/Analysis.lean	ea2218f1f7446e828c1bcbbe8bf5fa5356bc8011	67CE03FA396D21AA498961D331FB9AEC32DD95D7F2DA70C87BDE4093DD6F3A32	0E3DBC077F7371FB83BA0210A3BBDB4E3CE5E62A7E821606BBBF4335989E3C17
NumStability/Analysis/Counting.lean	4d32286e44f0d741442c80d656c042b9a02bc588	0286ADEBFB1D3836DBC212393078D447A46B383056A4495B9AB71DBA081DCEA3	86770EEF9DF6B33E696F75A0A474AFEB928A02F92E1E204A1EF542CEC65A182C
NumStability/Analysis/HighamChapter2GradualUnderflowExact.lean	f8f29b1f51ef6e118bf72946d2b88318b66d77f3	4441E461AD272319F1D31BCC21E244913225894E8B8DF3352F0840960BC97D69	6690C6C71081E03688BC49E8B227F12B349129BEA9300F4D2F3152D7E1C047C9
NumStability/Analysis/HighamChapter2Tablemaker.lean	98f2f85187d585c5d3c30871245df5c27ec03549	F1D2B7097952B2ECD55A7456D49445B73A6BEAB7D341318E690FB7CCAB5E5CA2	B2AF85585FCBF7F4AC0CB942215A5ED4594B4BE7B8188814D7BD80B6F7A24D8B
NumStability/Analysis/Problem2_15_16.lean	5a0e83f9bdb5bd31a9ce5e9f34070d3fdf657fdb	68882561D7F4FA0B5080EA5F9E55BAE9B5FC09177805E81782F13D991CE1B2E4	EFFEE4FBBF5012FA6B3A218A3CFA261262D109B548989578E41E4D5AAEEC1D03
NumStability/Analysis/Problem2_23.lean	bccf51ad6773abfa4d04fd8828fb990d3e5a3f4e	824A4F98D17D361D35BD2420417440E2F22481BD6C277812FA03F20EB4ECDBEB	6066B1D28CB772AAF8E6036A1E836DCD329B0A3D1CFB7750D605B1AD3D6FFD91
NumStability/Analysis/Problem2_26.lean	6df30ed45b13ab49d4d0209b421dc78ef84691b8	2450CA702FE4CAC4257129F48063E700E36D4154DB6AAA3E597E9B1F5AD4BCBB	0A97B77EAC6825FCAA66008E2B6018593C37D4EF30C3D7D0624C42CCD59D699F
NumStability/Analysis/Problem2_5.lean	e836b7e7de13c48bb07329a187a21ad2b6e56eb6	6B02569ED50E18B5F8E2EC4DBB446AA665A1D2E747E1222E3A5F74782E72DFF1	C4E909F6D202735C3C696E7085AEA84048556EA1CC1423E73EFF2FB826EDF45A
NumStability/Analysis/Problem2_6.lean	b4d3315635ee553de0191e21d198b63384280174	8DB823E3DB317EDCDB3ACCA38E12775DE119E684522A75BF7693A5BBB7CD110D	C5D3496501C88A47D997E4AD6674E4880B5789718F158F47B8D381C4D9D167E5
NumStability/Source/DrineasMahoney/RandNLA2016/Equation09/LowRankApproximation/Endpoints.lean	a6b7e37bee28007d7ad3511307efcc7d12e7da4d	D5B078940FF751071D008E551EC04593C122809B84680D8C7F6948B09F873F44	98C384776CCA3AF3FCC6E25AC2104291FC72F24C4F9650C5EDD615935B464B84
NumStability/Source/Higham/Chapter01/Problem03/CancellationRewrites/Algebra.lean	55b6e8a53feccc525f2695836a296326a0950d05	30296B3D5F926F465D06BB295BA5C5B4479EE0E1BFACBCD0205F80105C51E958	31A4B6D83F9A62FCC7941C5F7D5F9ED0933B5FBF5FE3D72BE34297B6AAF8A942
NumStability/Source/Higham/Chapter01/Problem07/SampleVarianceConditioning/ConditionNumbers.lean	1fad5893426acce09eb959de1569c939f99d798e	379739F379A0741F6A99A11CC600B7934A75F52E73338ECD49A9CF3838BED1AA	2231D4D475F1EDB8E1AE6164942EFBEC204B598494E5B4E275256450DBDCCC35
NumStability/Source/Higham/Chapter01/Problem10/TwoPassSampleVariance/Bounds.lean	2ca9cd0925c3ab84caddf7978c7581185ca9568c	C179D171B2133814874023AD6541FD4D4B044F96C930AF40BFE0C88C011DF274	5FDC34AB34441015D5127E63E9E1A7573C2854165D552D16A085FDBEC58B31CD
NumStability/Source/Higham/Chapter01/Section07/TrigonometricCancellation/Example.lean	73e93c7c543828915d1a5613f53b098fa177ceb5	E0C910D90784B9CFE132FB819041BE79AC4EEAA8A65C8C921C90486170AE28BB	671DE64FAC3DC53AEC76D9FC34DEEC38074961D249676318991BEB27717DD4F6
NumStability/Source/Higham/Chapter01/Section09/SampleVariance/Examples.lean	14774723f28af6fd82b3ef10a14ada0f2b930d76	9313A8A9249583C258307F591DA485D0758F5C18125018B5FC9AFC27DD567EA9	08E3009128C993301D4A4641D2925C78307161655CDB8B1F633985BB789F6344
NumStability/Source/Higham/Chapter01/Section16/ProblemDependentStability/ExactExample.lean	49599eee445e35025cce55dceb55a920075247e7	95EB095FD648CAB36AB5864D7A2DFE04F9A8D7F5967704C356608C0A9D8A9D1F	CD6CC4B85BD806EDE9A7DEA0C63238503B032FCD0864AC1EB8F4C3583C397BAD
NumStability/Source/Higham/Chapter01/Section16/ProblemDependentStability/Table13IeeeSingle.lean	d7bc4a3cb2ab9cec93c0e61226f2d56fe8c00393	5A0EB61F985C800C559A14F75CB1468B2DBEDEF59CE1295D06E6A0D0D426AD6D	9348E044E429F134E55C60BEDC0C894597F410EF64658865AD34245C7AD557D6
NumStability/Source/Higham/Chapter01/Section17/HornerEvaluation.lean	889564ff27eefd89776e117627209c9f56e3e21e	ABC5F2C249C12A7D7C0D80E5900877422AF444653B8BA115B6E9A724CD6CCE89	6DFD3E18E40135900E5C6ACEFFC2AB50A62CEA9B11777D6AEFEB30F706E80CFD
NumStability/Source/Higham/Chapter02/Problem01/FloatingPointCounts/Basic.lean	6dcd9efb8901dd93fcd75f397637b40252762394	231B308A6308D08BDA24A82287E6D4C2E24B8F12C74C545114DA0CE846973DE4	952A955D63804EBBA6E7AED6220E9F1A8280A70EB724F281E1DA6F4BFECFD1BC
NumStability/Source/Higham/Chapter02/Problem02.lean	056a6b7cb348e5dd83530a6df8299de82ed6846a	F8D7B21B46783C70047B95FF736430206EB45D0FD8B3F77CD09BCA2817280A83	38F4DF96A3E912A9DF3FF7D1DBEADF06EA31971DCF63AD10FBA8995D109C5023
NumStability/Source/Higham/Chapter02/Problem03/AdjacentPrecisionValues/Basic.lean	3b01f4534676ffc7b0f228355cff9618648fad8a	8137755E7A2079419DF2055F949E5A1301E7537B95057091A450B1BA79F9BC61	FB560D3A707372342E70BC32FBCF626448203BBD84C6203FB9E53D7AFB61BADA
NumStability/Source/Higham/Chapter02/Problem04.lean	e565968ea2a9889386e4200e9cc43eb04929da01	F0AA128C1A7EDFCBD82EECAE80F0BE5D834A384A97F612D72803519C7360AE36	F607E91336D6BDE583868FDB6F7EA9C070F88AD1915092531BC28B137089FDE9
NumStability/Source/Higham/Chapter02/Problem05/BinaryOneTenth/Basic.lean	c0f7428362e6616f9468eaa67404a1659dc1d8ca	A2EFFAE1F464793D4DD7EA2D2117BFECF3E3373297A62F8B176216AF6C8E7C6E	B0D05703CC0EBE70C714DDB85AED3807074863610478A46AD16CA028B5DDF6AE
NumStability/Source/Higham/Chapter02/Problem06/IntegerRepresentability/Basic.lean	49160b5c8a3339fcb70cc5c24945dadad2507445	B08605074A5EEECF8D180956E1E777E35C5D01EFA6C4E129224A62EC6476944D	099860C5AA68B1190079795401ACB823954B6087EFA7E23A8F404DCED1FA99B3
NumStability/Source/Higham/Chapter02/Problem09/DoubleRounding/Counterexample.lean	464a7eb44e8f7194e16da02364b4a7cb2dac1673	5F384CBACB74197D2F2F917C9FF43F1F63B7349F24DFF4A328B58AB347EDD23E	7339602F5B7E4F0791EE1291856EC02058F244E2CE300B82FF06E5EE4285FC9E
NumStability/Source/Higham/Chapter02/Problem10/DivisionRoundTrip/Basic.lean	7cd40ed77cd225af58375efb6d99d14f6ea96605	330D21BD3D5C79692E180B6E6E86E9FD2530B8FB579B82A8D79282BB961A32D3	AC00234C3AE94B48F670071B8DF3697B97D54F996C28B27B7FE8072B5853ADB5
NumStability/Source/Higham/Chapter02/Problem12/ReciprocalProduct/Basic.lean	124f901145087b220bf74eac2631463ade86414d	DACC5437AF3ED7964C939FDCC63AFEBF81B0E23FF4B939DF543DC6B9ACCF0E70	B835ADF384A72F49575E3EB7671620217AD9BDBF3FAD9E22A2FF61DE10475618
NumStability/Source/Higham/Chapter02/Problem19/GradualUnderflowExactness/Basic.lean	aa39a8557f7658f5fc5fc852e82b3c7433e2cf4e	F2F655F528A197E3D46997B9728D75AC56A46C9DF6A0D3AFFB3C0919347FF39F	99869A18436D41864EA40EBA50C1A0229BEE9D4CD1C1E0D3411468CB986F071C
NumStability/Source/Higham/Chapter02/Problem24/GuardDigitCancellation/Basic.lean	0e8f644afc7ce8efa02d2ed91acf6e226698d813	262448AC75ADC6E5187BAFC9C16CB0455AF4CE5D28651372A613799EEBBF62E3	4885AB289D7C81A5410A9B2B2187488AE3D19BFFD398378ED48F6AADF52E9EBB
NumStability/Source/Higham/Chapter02/Problem26/ExactProduct/Discrepancy.lean	ccd68b1bc1d09044aed45a03b6a218a136705ed0	2386A40BA02BFB6F792EF0A66817D97DA907FAC925ED708BF2822130BCC8EE62	E5F336737FBEC8E659045FE1F1EE9E9D3A0D69AC40CD13A6217C4B60FE1F201D
NumStability/Source/Higham/Chapter02/Problems15And16/SpecialValueProbes/Basic.lean	31135ba1bf93e0185149180f3e654a035a4d819b	6465977161F7EAA772B2ACFF53A68F1D50327F6314E1D5814E3CE0906F91189D	CC32A8D3BD3937A14012FD65CE707E3B60DE2806A545329066779760142275C2
NumStability/Source/Higham/Chapter02/Section03/DoubleRounding/Counterexample.lean	a05697545be4a2410798e42b0cd429a20597328c	2494241019D2656CF9D5525BA350B9F09866DD1DF158873400F1337AE41FB1F5	AE085065C31073706EAAC750B494DC9436EF2239F7E51BBC01E99C32DA43CB61
NumStability/Source/Higham/Chapter02/Section06/FusedMultiplyAdd/DotProductCount.lean	3dba78cb549762e429752a1bfa882926e67d0acf	9BCFC83E524338BD6758E9E8640589087F2C83077A2F3DB51C6E41544F8FB5C3	2B6165B254FEE05A4E6B81B3B66F9C65FBDB2C045466859FA9E765821C88B107
NumStability/Source/Higham/Chapter02/Section10/ArctangentRange/Basic.lean	8b0a64dee96a2e88b6a78ee1225e841f362f3d87	D2A2DE307A44FFF9D4BD1D7E19E96AEE7F6497F3602096100AE3B46CCB0F9E2A	458BE558961C4ED2610B77809D64ED9520EA21C58074D376FDBEE708CEC210C1
NumStability/Source/Higham/Chapter02/Section10/Tablemaker/FiniteSeparation/Basic.lean	00d541cd32f84df5a5912119ab680320eb67b477	6FDC891B1575C601161936CCA941AE050BA2E990286CADDBC6497066F72F0207	828C80B3D30549CA9833F3AB80FF47894A1C238E9B432DA63DE895FC5536FE8F
NumStability/Source/Higham/Chapter02/Section10/Tablemaker/HermiteLindemann/Basic.lean	37de098f404ef446dc52ce40e3584d3a4d9f938d	F2FD14B42F6F43557B6146D021577FAC462CEF9CA501C801A3C3BBCEB22B4152	C6AAA316BE92F648A38354872C12B52F10068C1C3B0FEAED6521AA2F6A52D1CE
NumStability/Source/Higham/Chapter03/Problem11/KahanAbsoluteValue/Basic.lean	10512d9e80da6af1c9e3c69f8b1c92dfa50e0e13	32FAA4C5483BCF93ED9AC98933CD54639AE350712902388DA6FA38608FAEC1EA	71E16AE3146CEF2CDEDC6277E76D164A53723CB3E07814EACCADACD8A19E00AA
NumStability/Source/Higham/Chapter04/Equation07/SterbenzCounterexamples.lean	8d53d543b78dd08d6705f92fe4559c24df2cc27e	E9F0526C3F6BCEA285071737F37E9757C22F4ACBB19D006C8FF463C774383F52	4E350CA89590B5E8918B7CE60765875F7D661EE112EFD2F9E39EB090D2642054
NumStability/Source/Higham/Chapter04/Equation08/FiniteFamily.lean	8d2d31a1adfa0541c760975c69945f49a58180d0	E4BC024575B837B645D8F879597D369BE13A2F50AE8F70F1708B2BADF3D6FD48	60469318106905917BDE15A6083CA944C679F831EBB27354AC1FAF51A4995256
NumStability/Source/Higham/Chapter04/Equation08/FiniteRouteLimitations.lean	22b2469a219626a0a6951822337e5b85c6fd09aa	35842B338711D1E5FFEFABE2B6C65EE78F2BD0DE6B085D5C16ED19463F40BF9D	28F5B43910FC8E878317C930700F76243EF6FE8B62A45D28AD1B8C7DFD42276A
NumStability/Source/Higham/Chapter04/Equation08/ReturnedSum.lean	e5923cccb9a5f79a938202dcb04a7ce04c7bd45c	8148A4F08EEA40E03FB221E3A12F14E6501B6975492284D68E7E779B40376E84	50A34FD0A892C58C5495B58FB254D409AF072E97E149C7824CA700C4746A5D4B
NumStability/Source/Higham/Chapter04/Problem10.lean	f0edebedcef3d549219d413ac51309f917894a96	368D137B93F650A8E6EE1D5ED3352B8D38129E2AA38F08D37DC9CBBBD000C3C9	0C47E618626C8266C3E51891374168D233E521A1459A9AC55568B33165AD9241
NumStability/Source/Higham/Chapter05/Equation14/MatrixPolynomialForms/Basic.lean	8bbbbb804841c6956881ccb4ec5e3eaf1c4a7bd5	A012BC2B7D3F775C59FCA75885835F84E3EA08F97391624A9FA25EE6DA4FC453	DA920BF4C6E20FB49E4AF567529BB5388B950852448E86F6D9476209B3AAE57E
NumStability/Source/Higham/Chapter05/Problem01/DifferentiatedHorner/Basic.lean	d60413d0f5ba410ec648c5a57543a22654384988	C8FDA003A481498F247097ED33549DC751EFAB79EC8D113C1BC0B0700535889F	97CB7B152431A5BB2156E5479BD6F93D7A9AA890517C47A5E8356D2BA93890B2
NumStability/Source/Higham/Chapter05/Problem02/PowerBuilding/Basic.lean	7cc17a8fe42396a7e84a2ec02b27b8247c2b141b	0B021D036491C9C906059EF2BA4EF0D6488D41E8D97A4819D6818A7CC28F0353	6FDA8CC227A317241C61FD4F2DD4B696CDE68DAEAA2C8ACEB3AE15E1759DE1BC
NumStability/Source/Higham/Chapter05/Problem03/EvenOddSplitting/Basic.lean	7455304d5700e620ddfafd50a48ff16331828503	BA3B09475620C1312558AB06E59960A8CB87011AE9886292127C193DEC0D1194	27914FFA6606631BFC3E16E15B302F1A7C455FAAA143571D8CB5658356963274
NumStability/Source/Higham/Chapter05/Problem04/LejaOrdering/Basic.lean	642fed26b7605fa06e13f73c53f0240cc6ef589e	77797360018215F09877F327D8F329852C6BE98F3249E0388FDA415ABF6E5DF6	1DF734D54B90C0AABDB035A14A652F839D1F9CD7E3D68A5D7FE2085B772A00D2
NumStability/Source/Higham/Chapter05/Problem06/MatrixPolynomialHorner/Basic.lean	35a154d5c086b84841487523d870f1d59b7744dc	9FA60D4B6B3B07791E548753907226CA742C233A08E98E5B654157CE72B435B7	0807A6A18F2A24666C64F553155AA7F88EA8E6FBC7E1C319E6EE5873628D1AE4
NumStability/Source/Higham/Chapter05/Section01/Horner/Basic.lean	dea5c76cf08e57bb892bf32866b969a821b31d31	1E8DD0099B5842A25D16E2095AF22DED4C5A781D2A4CA90D62327D63A1E1BAB5	D542F8F51EA6027B7BFA623F15990F3EAAA3AF3ED62D5386C2D868FB41574C58
NumStability/Source/Higham/Chapter05/Section01/RelativeError/Basic.lean	d9b4b26bc3bbbc1f7a63a8a9c0c1bbcf36cc9c65	EB6D979CC677426BF04D51BF4BC9935E2D0BE7B7D8B64437F9C0954A5B9C037B	9AB267A70AB3AAD5DE7800B3AEFE5174ADEB549307FD2638B1FB21CDD3E24277
NumStability/Source/Higham/Chapter05/Section02/BidiagonalDerivativeAnalysis/Basic.lean	b2ac6eba40b564cba534be70ea6e9a7a2d2b5c04	B7208440F42CF87813B05EA1B592E909CBD76F7123E207A5C9F835DD1C525762	162DDA9AFA3622D86B3C695A8AAB6B3D6C727005D64F2122BA7C99779F8673DA
NumStability/Source/Higham/Chapter05/Section02/DerivativeError/Basic.lean	44d712153bd4387e7582df9b7f3b7b77fc13a3e3	28388FFB98DA156BC4AEDC655674E7B3A114772AA6E76DFBD45D174A051FC893	4283360FEA130CE3658ECB67B7D7E197B83D9101D2F49DA79A36408328778258
